lon,lat
112.5178804,33.54192897
112.6449107,33.54844527
112.7203978,33.54802149
112.7866301,33.54285646
112.852832,33.53766151
112.9203177,33.52826175
112.9784672,33.51414292
113.036544,33.50000269
113.0971063,33.47749192
113.1562818,33.45913482
113.2141065,33.44493086
113.2625561,33.42603923
113.3283058,33.42063367
113.3952442,33.41102404
113.4609184,33.40555901
113.5371006,33.40053756
113.6038908,33.39083327
113.6717914,33.37692358
113.7302383,33.35835047
113.7885898,33.33975699
113.8457133,33.32531786
113.9027643,33.3108581
113.950355,33.29176159
114.0072555,33.27726507
114.0546887,33.25814017
114.111439,33.24360709
114.168117,33.22905365
114.2247228,33.21447989
114.2823031,33.19571284
114.3502416,33.177339
114.4076255,33.15852834
114.4639041,33.14387023
114.5201106,33.12919209
114.5866733,33.11488945
114.6427301,33.10016728
114.7205116,33.08202576
114.7764021,33.06725587
114.8322207,33.05246623
114.8879674,33.03765691
114.9540351,33.02319632
115.0096324,33.00834368
115.0651578,32.99347149
115.1301037,32.98310535
115.1941195,32.97688101
115.2589604,32.96645785
115.3228949,32.96017667
115.3867945,32.9538672
115.4514831,32.94335878
115.5153007,32.93699268
115.579083,32.93059838
115.6539752,32.92032217
115.7399249,32.90614764
115.8146658,32.89578929
115.9107682,32.88181942
115.9750142,32.87108094
116.0399152,32.85614416
116.1040296,32.84535
116.1584517,32.83007866
116.2231191,32.81506407
116.2773914,32.79975157
116.331592,32.78442056
116.3857208,32.76907109
116.4404177,32.7495352
116.4956516,32.72581455
116.5398816,32.7059931
116.5943004,32.68640966
116.6383715,32.66656493
116.6926153,32.64695107
116.7467678,32.6273201
116.8014003,32.60350838
116.8457012,32.57945221
116.8899109,32.55538774
116.9334837,32.53547633
116.97752,32.5113946
117.0112843,32.48708817
117.0546269,32.46715244
117.0978958,32.44720721
117.1415976,32.42309482
117.1852097,32.39897447
117.2287322,32.37484625
117.262041,32.3505121
117.3049196,32.33052581
117.338087,32.30618411
117.3808205,32.28618319
117.4234814,32.2661731
117.4564361,32.24181869
117.4893229,32.21746231
117.5221418,32.19310401
117.5548932,32.16874382
117.5879994,32.14023413
117.6423133,32.09962819
117.6868414,32.05470609
117.7192334,32.03034058
117.751559,32.00597339
117.7738469,31.98144416
117.796089,31.95691733
117.8087142,31.92809552
117.8312465,31.89943767
117.8533533,31.87492165
117.8754147,31.8504081
117.9073385,31.82604822
117.9391972,31.8016869
117.9808791,31.77746996
118.0030644,31.74882729
118.0153322,31.72004672
118.0370863,31.69554537
118.0492862,31.66677718
118.0614569,31.63801626
118.0830901,31.61352784
118.0951936,31.58477936
118.1072683,31.55603817
118.1287816,31.53156282
118.1407898,31.50283414
118.1628472,31.47012368
118.1750946,31.43728986
118.1970462,31.40459564
118.2192403,31.36779151
118.2310607,31.33910275
118.2428533,31.31042136
118.2549126,31.27763381
118.2666474,31.2489684
118.2686904,31.22018672
118.2806705,31.1874272
118.2826918,31.1586635
118.2847084,31.12990829
118.2849961,31.12580109
118.259036,31.08436819
118.2322772,31.05525924
118.1953916,31.0342308
118.1684571,31.00922608
118.1415775,30.98422243
118.1147526,30.95921988
118.0975332,30.93435466
118.0803486,30.90949365
118.0631987,30.88463686
118.0464075,30.85568912
118.0391648,30.82688826
118.0224411,30.79795493
118.0152432,30.76917012
118.0080621,30.74039359
118.0008976,30.71162533
117.9937498,30.68286536
117.977176,30.65396995
117.9606408,30.62508123
117.9438065,30.60028303
117.9276857,30.56732397
117.8928144,30.53407593
117.866722,30.50914152
117.8313044,30.48405466
117.8053258,30.45912131
117.7696771,30.43810761
117.7340883,30.41708895
117.6985595,30.39606536
117.6630903,30.37503687
117.6276808,30.35400351
117.5923308,30.33296533
117.5570402,30.31192234
117.5218088,30.29087458
117.487044,30.26575387
117.4519361,30.2446977
117.4168871,30.22363685
117.400856,30.19887628
117.3755977,30.17393461
117.3596389,30.14918216
117.3437114,30.12443432
117.3185842,30.09950153
117.3027283,30.07476189
117.2869036,30.05002691
117.2527031,30.02490903
117.2185705,29.99978898
117.1936902,29.9748656
117.159229,29.953797
117.1252849,29.92867174
117.0909433,29.90759553
117.0566588,29.88651504
117.0224312,29.8654303
116.9882605,29.84434134
116.9450188,29.82303279
116.9114608,29.79788734
116.8870783,29.77296011
116.8531438,29.7518567
116.8197702,29.72670693
116.785953,29.7055965
116.7617812,29.68067071
116.7280729,29.65955569
116.694943,29.634399
116.6709273,29.60947558
116.6278143,29.5921515
116.5847598,29.57481625
116.5417637,29.55746987
116.4892499,29.54389828
116.4367917,29.53030723
116.3843893,29.51669677
116.3230344,29.50280849
116.2707486,29.48915569
116.2185185,29.4754836
116.1663441,29.46179228
116.1148352,29.44405504
116.06278,29.43032624
116.0107805,29.41657834
115.9588366,29.40281139
115.9063073,29.3930487
115.854467,29.3792429
115.8026823,29.36541817
115.7509532,29.35157455
115.6992798,29.33771211
115.6476621,29.32383086
115.5961,29.30993086
115.5445935,29.29601217
115.4924398,29.28609113
115.4410369,29.27213424
115.3896896,29.25815878
115.3376722,29.24817854
115.2864286,29.23416513
115.209295,29.21511623
115.1485431,29.20472723
115.0974884,29.1906445
115.0457201,29.18055252
114.9858937,29.1660812
114.9350039,29.15193927
114.8938256,29.13413108
114.8438476,29.11595223
114.8027892,29.09812164
114.7521328,29.08391715
114.7031696,29.061691
114.6526389,29.04745249
114.6021636,29.0331961
114.5412404,29.02653809
114.4803485,29.01985122
114.4194881,29.01313554
114.3577891,29.01038802
114.2961032,29.00761046
114.2344306,29.00480288
114.1842688,28.99038687
114.1438627,28.97236914
