lon,lat
142.1898492,-32.39568122
142.1898492,-32.39329694
142.1898492,-32.39091266
142.1898492,-32.38852838
142.1906648,-32.3861441
142.1918883,-32.38375983
142.1943352,-32.38137555
142.1967821,-32.37938865
142.1992291,-32.37740175
142.201676,-32.37541485
142.2033073,-32.37303057
142.2041229,-32.37064629
142.2041229,-32.36826201
142.2049385,-32.36587773
142.2053464,-32.36349345
142.2065698,-32.36110917
142.2090168,-32.35951965
142.2114637,-32.35753275
142.213095,-32.35514847
142.2147263,-32.35276419
142.2167654,-32.35037991
142.2183966,-32.34799563
142.2200279,-32.34561135
142.2216592,-32.34322707
142.2232905,-32.34084279
142.2253296,-32.33845852
142.2277765,-32.33726638
142.2302235,-32.33607424
142.2326704,-32.3348821
142.2351173,-32.33408734
142.2379721,-32.3328952
142.240419,-32.33210044
142.2428659,-32.33051092
142.2453128,-32.3289214
142.2477598,-32.32733188
142.2502067,-32.32574236
142.2526536,-32.32455022
142.2551006,-32.32256332
142.2575475,-32.32057642
142.2599944,-32.31938428
142.2628492,-32.31858952
142.2652961,-32.31779476
142.267743,-32.31739738
142.2701899,-32.317
142.2726369,-32.317
142.2750838,-32.317
142.2775307,-32.31739738
142.2799777,-32.31819214
142.2824246,-32.3189869
142.2848715,-32.31978166
142.2873184,-32.3209738
142.2897654,-32.32216594
142.2922123,-32.3229607
142.2946592,-32.32335808
142.2971061,-32.32375546
142.2995531,-32.32415284
142.302,-32.3249476
142.3044469,-32.32534498
142.3068939,-32.32574236
142.3093408,-32.32653712
142.3117877,-32.3269345
142.3142346,-32.32733188
142.3166816,-32.32733188
142.3191285,-32.32772926
142.3215754,-32.32812664
142.3240223,-32.32812664
142.3264693,-32.32812664
142.3289162,-32.32812664
142.3313631,-32.32812664
142.3338101,-32.32812664
142.336257,-32.32812664
142.3387039,-32.32812664
142.3411508,-32.32812664
142.3435978,-32.32852402
142.3460447,-32.3289214
142.3484916,-32.32931878
142.3509385,-32.32971616
142.3533855,-32.33011354
142.3558324,-32.33011354
142.3582793,-32.33051092
142.3607263,-32.3309083
142.3631732,-32.33130568
142.3656201,-32.33130568
142.368067,-32.33170306
142.370514,-32.33210044
142.3729609,-32.33210044
142.3754078,-32.33249782
142.3778547,-32.33329258
142.3803017,-32.33368996
142.3827486,-32.33368996
142.3851955,-32.33368996
142.3876425,-32.33368996
142.3900894,-32.33368996
142.3925363,-32.33408734
142.3949832,-32.33448472
142.397838,-32.3348821
142.4002849,-32.33567686
142.4027318,-32.33647162
142.4051788,-32.33766376
142.4076257,-32.33925328
142.4096648,-32.34163755
142.4112961,-32.34402183
142.4129274,-32.34640611
142.4141508,-32.34879039
142.4149665,-32.35117467
142.4161899,-32.35355895
142.4170056,-32.35594323
142.4178212,-32.35832751
142.4190447,-32.36071179
142.4202682,-32.36309607
142.4218994,-32.36548035
142.4231229,-32.36786463
142.425162,-32.37024891
142.4267933,-32.37263319
142.4280168,-32.37501747
142.4292402,-32.37740175
142.4300559,-32.37978603
142.4308715,-32.38217031
142.432095,-32.38455459
142.4333184,-32.38693886
142.4353575,-32.38932314
142.4378045,-32.39091266
142.4402514,-32.39289956
142.4418827,-32.39528384
142.4426983,-32.39766812
142.4426983,-32.4000524
142.4426983,-32.40243668
142.4422905,-32.40482096
142.4414749,-32.40720524
142.4414749,-32.40958952
142.4414749,-32.4119738
142.4426983,-32.41435808
142.4439218,-32.41674236
142.4455531,-32.41912664
142.4463687,-32.42151092
142.4471844,-32.4238952
142.4475922,-32.42627948
142.4475922,-32.42866376
142.4475922,-32.43104803
142.448,-32.43343231
142.448,-32.43581659
142.4475922,-32.43820087
142.4471844,-32.44058515
142.4467765,-32.44296943
142.4459609,-32.44535371
142.4455531,-32.44773799
142.4451453,-32.45012227
142.4447374,-32.45290393
142.4443296,-32.45528821
142.4439218,-32.45767249
142.4439218,-32.46005677
142.4439218,-32.46244105
142.4439218,-32.46482533
142.4439218,-32.46720961
142.4439218,-32.46959389
142.4426983,-32.47197817
142.4402514,-32.47436245
142.4386201,-32.47674672
