lon,lat
-19.99886004,-19.35639997
-20.00329169,-19.34532085
-20.00772334,-19.3320259
-20.00993916,-19.31873095
-20.01215499,-19.305436
-20.01437081,-19.28770939
-20.01437081,-19.27441444
-20.01215499,-19.25890367
-20.00772334,-19.24339289
-20.00107586,-19.22566629
-19.99221256,-19.21237134
-19.98334926,-19.19907639
-19.97227014,-19.18578144
-19.96119101,-19.16805483
-19.95011188,-19.15475988
-19.94346441,-19.14368076
-19.93460111,-19.13038581
-19.92573781,-19.11709086
-19.91909033,-19.1037959
-19.91022703,-19.0949326
-19.90136373,-19.0860693
-19.89250043,-19.077206
-19.88363713,-19.0683427
-19.87477383,-19.0594794
-19.86591053,-19.0506161
-19.85704723,-19.0417528
-19.8459681,-19.0328895
-19.8371048,-19.0240262
-19.8282415,-19.0151629
-19.81494655,-19.00408377
-19.8016516,-18.9974363
-19.79057247,-18.988573
-19.77949335,-18.98192552
-19.77063005,-18.97306222
-19.76176674,-18.96419892
-19.75511927,-18.95311979
-19.74625597,-18.94204067
-19.73739267,-18.93096154
-19.73517684,-18.91766659
-19.73074519,-18.90658746
-19.72631354,-18.89550834
-19.72188189,-18.88442921
-19.71523442,-18.87335009
-19.70858694,-18.86227096
-19.69972364,-18.85340766
-19.69086034,-18.84232853
-19.68199704,-18.83124941
-19.67534956,-18.81795446
-19.66648626,-18.80687533
-19.65983879,-18.7957962
-19.65097549,-18.78471708
-19.64211218,-18.77585378
-19.63103306,-18.76477465
-19.61995393,-18.75591135
-19.60665898,-18.74926388
-19.59114821,-18.7426164
-19.5734216,-18.73596892
-19.55791083,-18.72932145
-19.54461588,-18.71824232
-19.5291051,-18.70937902
-19.51359432,-18.70051572
-19.49808355,-18.6894366
-19.48922025,-18.6805733
-19.47814112,-18.67170999
-19.467062,-18.66506252
-19.45598287,-18.66063087
-19.44490374,-18.65619922
-19.43382462,-18.65176757
-19.42274549,-18.64733592
-19.41166637,-18.64290427
-19.40058724,-18.63847262
-19.38950811,-18.63182514
-19.37842899,-18.62296184
-19.36956569,-18.61409854
-19.35848656,-18.60523524
-19.34740744,-18.59637194
-19.33632831,-18.58972446
-19.32303336,-18.58307699
-19.30973841,-18.57864534
-19.29422763,-18.57199786
-19.27871686,-18.56756621
-19.26099025,-18.56091874
-19.24991113,-18.55427126
-19.238832,-18.54540796
-19.22332123,-18.53432883
-19.20781045,-18.52546553
-19.1945155,-18.51881806
-19.18122055,-18.51660223
-19.1679256,-18.51438641
-19.15463065,-18.51217058
-19.14133569,-18.50995476
-19.12804074,-18.50773893
-19.11474579,-18.50552311
-19.10145084,-18.50330728
-19.08815589,-18.50109146
-19.07486094,-18.49887563
-19.05097545,-18.50875606
-19.02168113,-18.50773893
-18.97958046,-18.49665981
-18.921969,-18.46563825
-18.89981075,-18.4612066
-18.8865158,-18.4612066
-18.87543667,-18.45677495
-18.86214172,-18.45455913
-18.84884677,-18.4523433
-18.83333599,-18.44791165
-18.82004104,-18.44569583
-18.80674609,-18.44348
-18.79345114,-18.44126418
-18.78015619,-18.43904835
-18.76907706,-18.4346167
-18.75578211,-18.43240088
-18.74248716,-18.43018505
-18.72919221,-18.4257534
-18.71589726,-18.42353757
-18.70260231,-18.42132175
-18.68930736,-18.41910592
-18.67601241,-18.4168901
-18.66271746,-18.41467427
-18.6494225,-18.41245845
-18.63612755,-18.41245845
-18.6228326,-18.41024262
-18.60953765,-18.41024262
-18.59402688,-18.41024262
-18.5785161,-18.41245845
-18.56300532,-18.41910592
-18.54971037,-18.42353757
-18.5341996,-18.42796923
-18.51647299,-18.4346167
-18.50096222,-18.44126418
-18.48323562,-18.45012748
-18.46550902,-18.4612066
-18.44778241,-18.47228573
-18.43227164,-18.48114903
-18.41676086,-18.49444398
-18.40125008,-18.50330728
-18.38130766,-18.51217058
-18.36579688,-18.52103388
-18.35250193,-18.52546553
-18.33699115,-18.53211301
-18.32591203,-18.53876048
-18.30818543,-18.54983961
-18.29267465,-18.56091874
-18.2793797,-18.57199786
-18.26830057,-18.58086116
-18.25722145,-18.58750864
-18.2439265,-18.59637194
-18.2350632,-18.60523524
-18.22398407,-18.61409854
-18.21290494,-18.62074602
-18.19960999,-18.62517767
-18.18188339,-18.63847262
-18.16858844,-18.64955174
-18.15750932,-18.66063087
-18.14864601,-18.67170999
-18.13978271,-18.68278912
-18.13313524,-18.69386825
-18.12205611,-18.70273155
-18.11097699,-18.71381067
-18.09989786,-18.72267397
-18.08881873,-18.73153727
-18.07773961,-18.73818475
-18.06887631,-18.74704805
-18.05558136,-18.75369553
-18.04450223,-18.75812718
-18.03342311,-18.76477465
-18.02234398,-18.77142213
-17.99984198,-18.77806962
-17.99132243,-18.78914873
-17.96916418,-18.80465951
-17.9536534,-18.81573863
-17.94257427,-18.82238611
-17.92927932,-18.82903358
-17.9182002,-18.83346523
-17.90712107,-18.84011271
-17.89604194,-18.84676018
-17.88496282,-18.85562348
-17.87609952,-18.86448679
-17.86723622,-18.87335009
-17.85837292,-18.88221339
-17.84950962,-18.89107669
-17.83843049,-18.89772416
-17.82735136,-18.90437164
-17.81627224,-18.91101911
-17.80519311,-18.91545076
-17.79411399,-18.92209824
-17.78303486,-18.92874572
