lon,lat
-111.0160745,35.02638502
-111.0160638,35.0262992
-111.0160638,35.02621338
-111.0160638,35.02612756
-111.0160638,35.02602743
-111.0160532,35.02594161
-111.0160426,35.02585579
-111.0160319,35.02576997
-111.0160106,35.02566985
-111.016,35.02558403
-111.0160106,35.02549821
-111.0160532,35.02541238
-111.016117,35.02531226
-111.0161809,35.02522644
-111.0162447,35.02514062
-111.0163085,35.0250548
-111.0163404,35.02496898
-111.0163511,35.02488316
-111.0163723,35.02478303
-111.016383,35.02469721
-111.0164362,35.02461139
-111.0165,35.02453987
-111.0165638,35.02448266
-111.0166064,35.02439684
-111.0166489,35.02431102
-111.0167128,35.0242395
-111.0167872,35.02416798
-111.0168617,35.02409646
-111.0169255,35.02403925
-111.0169894,35.02393913
-111.0170319,35.02385331
-111.0170638,35.02376748
-111.0171064,35.02368166
-111.0171702,35.02359584
-111.017234,35.02355293
-111.0172979,35.02352433
-111.0173617,35.02351002
-111.0174362,35.02348141
-111.0175106,35.0234242
-111.0175745,35.02338129
-111.0176383,35.02330977
-111.0177021,35.02322395
-111.0177447,35.02313813
-111.0177872,35.02305231
-111.0178085,35.02296649
-111.0178511,35.02288067
-111.0179149,35.02280915
-111.0179787,35.02275194
-111.0180426,35.02270903
-111.0181064,35.02268042
-111.0181702,35.02265181
-111.0182447,35.02262321
-111.0183191,35.02256599
-111.0183936,35.02252308
-111.0184574,35.02248017
-111.0185213,35.02243726
-111.0185851,35.02240865
-111.0186596,35.02236574
-111.018734,35.02232283
-111.0188085,35.02227992
-111.0188723,35.02226562
-111.0189362,35.02225132
-111.0190106,35.02225132
-111.0190745,35.02223701
-111.0191383,35.02223701
-111.0192021,35.02222271
-111.019266,35.0222084
-111.0193298,35.0221941
-111.0194149,35.0221798
-111.0194894,35.0221798
-111.0195532,35.0221798
-111.019617,35.0221798
-111.0196809,35.0221941
-111.0197553,35.02222271
-111.0198191,35.02223701
-111.019883,35.02226562
-111.0199468,35.02227992
-111.0200213,35.02229423
-111.0200851,35.02230853
-111.0201489,35.02230853
-111.0202128,35.02232283
-111.0202766,35.02232283
-111.0203404,35.02232283
-111.0204043,35.02232283
-111.0204787,35.02230853
-111.0205426,35.02229423
-111.020617,35.02227992
-111.0206809,35.02225132
-111.0207553,35.02222271
-111.0208191,35.0221798
-111.020883,35.02213689
-111.0209468,35.02210828
-111.0210106,35.02206537
-111.0210745,35.02203676
-111.0211383,35.02202246
-111.0212128,35.02199385
-111.0212872,35.02197955
-111.0213617,35.02196525
-111.0214255,35.02195094
-111.0214894,35.02195094
-111.0215638,35.02195094
-111.0216489,35.02196525
-111.021734,35.02196525
-111.0218085,35.02197955
-111.021883,35.02197955
-111.0219574,35.02197955
-111.0220213,35.02196525
-111.0220851,35.02195094
-111.0221489,35.02189373
-111.0222128,35.02183651
-111.0222766,35.02180791
-111.0223404,35.021765
-111.0224149,35.02173639
-111.0224787,35.02170778
-111.0225426,35.02167918
-111.0226064,35.02165057
-111.0226702,35.02163627
-111.022734,35.02163627
-111.0227979,35.02163627
-111.0228617,35.02163627
-111.0229255,35.02165057
-111.0229894,35.02165057
-111.0230532,35.02165057
-111.023117,35.02162196
-111.0231809,35.02159335
-111.0232553,35.02153614
-111.0233191,35.02149323
-111.023383,35.02145032
-111.0234574,35.02140741
-111.0235213,35.0213645
-111.0235851,35.02133589
-111.0236596,35.02130729
-111.0237234,35.02129298
-111.0237872,35.02126437
-111.0238511,35.02125007
-111.0239149,35.02122146
-111.0239787,35.02120716
-111.0240426,35.02120716
-111.0241064,35.02119286
-111.0241809,35.02119286
-111.0242447,35.02119286
-111.0243085,35.02117855
-111.0243723,35.02116425
-111.0244362,35.02113564
-111.0245,35.02112134
-111.0245638,35.02112134
-111.0246277,35.02112134
-111.0246915,35.02112134
-111.0247553,35.02113564
-111.0248191,35.02117855
-111.024883,35.02122146
-111.0249468,35.02126437
-111.0250213,35.02132159
-111.0250851,35.02139311
-111.0251489,35.02146462
-111.0252128,35.02152184
-111.0252766,35.02156475
-111.0253404,35.02159335
-111.0254043,35.02159335
-111.0254681,35.02159335
-111.0255426,35.02159335
-111.0256064,35.02159335
-111.0256702,35.02159335
-111.025734,35.02159335
-111.0258085,35.02159335
-111.0258723,35.02159335
-111.0259362,35.02159335
-111.026,35.02157905
-111.0260638,35.02157905
-111.0261277,35.02156475
-111.0261915,35.02156475
-111.0262553,35.02156475
-111.0263191,35.02157905
-111.026383,35.02160766
-111.0264468,35.02165057
-111.0265106,35.02173639
-111.0265532,35.02183651
-111.0265851,35.02192234
-111.0266383,35.02200816
-111.0267021,35.02207967
-111.026766,35.02215119
-111.0268298,35.0222084
-111.0268936,35.02225132
-111.0269574,35.02229423
